"ItemCode","AlternateItemCode","StyleCode","ProductType","Description","SubDescription","Measure","TillDescription","SuspendDate","DepartmentCode","SectionCode","SubSectionCode","ModelCode","SupplierCode","SupplierReference","LeadTime","DirectDelivery","PrimaryBarcode","VATCode","SellingPrice","RRP","SalesDiscountAllowed","PackSize","PackCostCurrency","LastUnitCost","DefaultSalePrice","CarriageCost","NormalPrice","OriginalSellingPrice","SeasonCode","BrandCode","RangeCode","StockGroupCode","ConcessionCode","PosGroupCode","StockCategoryCode1","StockCategoryCode2","AttributeGroup 1","AttributeCode 1","RangeCode1","RangeDetail1","RangeCode2","RangeDetail2","RangeCode3","RangeDetail3","Specification 1","Specification 2","Specification 3","Specification 4","Specification 5","Specification 6","Specification 7","Specification 8","Specification 9","Specification 10"
1022900001,"1022900001","102290","UNIT","SS22 107 READING ROCKS JACKET","BLUE/12","QUANTITY","SS22 107 Reading Rocks Jacket BLUE/12",,"6","130","7",,"81259","2233338",30,"N","5056382753138",1,79.95,,"Y",1.00,33.0600,33.0600,79.95,0.00,79.95,0.00,"122","SLT",,,,1,,,,,"COLOUR","BLUE","SIZE ","12",,,,,,,,,,,,
1022900002,"1022900002","102290","UNIT","SS22 107 READING ROCKS JACKET","BLUE/14","QUANTITY","SS22 107 Reading Rocks Jacket BLUE/14",,"6","130","7",,"81259","2233345",30,"N","5056382753145",1,79.95,,"Y",1.00,33.0600,33.0600,79.95,0.00,79.95,0.00,"122","SLT",,,,1,,,,,"COLOUR","BLUE","SIZE ","14",,,,,,,,,,,,
1022900003,"1022900003","102290","UNIT","SS22 107 READING ROCKS JACKET","BLUE/16","QUANTITY","SS22 107 Reading Rocks Jacket BLUE/16",,"6","130","7",,"81259","2233352",30,"N","5056382753152",1,79.95,,"Y",1.00,33.0600,33.0600,79.95,0.00,79.95,0.00,"122","SLT",,,,1,,,,,"COLOUR","BLUE","SIZE ","16",,,,,,,,,,,,
1022900004,"1022900004","102290","UNIT","SS22 107 READING ROCKS JACKET","BLUE/18","QUANTITY","SS22 107 Reading Rocks Jacket BLUE/18",,"6","130","7",,"81259","2233369",30,"N","5056382753169",1,79.95,,"Y",1.00,33.0600,33.0600,79.95,0.00,79.95,0.00,"122","SLT",,,,1,,,,,"COLOUR","BLUE","SIZE ","18",,,,,,,,,,,,
1022910001,"1022910001","102291","UNIT","SS22 10962 LOUISA FULL LENGTH LEGGINGS","Navy/10","QUANTITY","SS22 10962 Louisa Full Legging Navy/10",,"6","128","6",,"81239","2216041",30,"N","5057636306520",1,15.00,,"Y",1.00,5.9400,5.9400,15.00,0.00,15.00,0.00,"122","WFL",,,,1,,,,,"COLOUR","Navy","SIZE ","10",,,,,,,,,,,,
1022910002,"1022910002","102291","UNIT","SS22 10962 LOUISA FULL LENGTH LEGGINGS","Navy/12","QUANTITY","SS22 10962 Louisa Full Legging Navy/12",,"6","128","6",,"81239","2216058",30,"N","5057636306537",1,15.00,,"Y",1.00,5.9400,5.9400,15.00,0.00,15.00,0.00,"122","WFL",,,,1,,,,,"COLOUR","Navy","SIZE ","12",,,,,,,,,,,,
1022910003,"1022910003","102291","UNIT","SS22 10962 LOUISA FULL LENGTH LEGGINGS","Navy/14","QUANTITY","SS22 10962 Louisa Full Legging Navy/14",,"6","128","6",,"81239","2216065",30,"N","5057636306544",1,15.00,,"Y",1.00,5.9400,5.9400,15.00,0.00,15.00,0.00,"122","WFL",,,,1,,,,,"COLOUR","Navy","SIZE ","14",,,,,,,,,,,,
1022910004,"1022910004","102291","UNIT","SS22 10962 LOUISA FULL LENGTH LEGGINGS","Navy/16","QUANTITY","SS22 10962 Louisa Full Legging Navy/16",,"6","128","6",,"81239","2216072",30,"N","5057636306551",1,15.00,,"Y",1.00,5.9400,5.9400,15.00,0.00,15.00,0.00,"122","WFL",,,,1,,,,,"COLOUR","Navy","SIZE ","16",,,,,,,,,,,,
1022910005,"1022910005","102291","UNIT","SS22 10962 LOUISA FULL LENGTH LEGGINGS","Navy/18","QUANTITY","SS22 10962 Louisa Full Legging Navy/18",,"6","128","6",,"81239","2216089",30,"N","5057636306568",1,15.00,,"Y",1.00,5.9400,5.9400,15.00,0.00,15.00,0.00,"122","WFL",,,,1,,,,,"COLOUR","Navy","SIZE ","18",,,,,,,,,,,,
1022920001,"1022920001","102292","UNIT","SS22 11003651 LONG SLEEVE PULLOVER","Pink/10","QUANTITY","SS22 11003651 Long Sleeve Pull Pink/10",,"6","103","2",,"81247","2227665",30,"N","4060871602808",1,79.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","10",,,,,,,,,,,,
1022920002,"1022920002","102292","UNIT","SS22 11003651 LONG SLEEVE PULLOVER","Pink/12","QUANTITY","SS22 11003651 Long Sleeve Pull Pink/12",,"6","103","2",,"81247","2227672",30,"N","4060871602815",1,79.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","12",,,,,,,,,,,,
1022920003,"1022920003","102292","UNIT","SS22 11003651 LONG SLEEVE PULLOVER","Pink/14","QUANTITY","SS22 11003651 Long Sleeve Pull Pink/14",,"6","103","2",,"81247","2227689",30,"N","4060871602822",1,79.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","14",,,,,,,,,,,,
1022920004,"1022920004","102292","UNIT","SS22 11003651 LONG SLEEVE PULLOVER","Pink/16","QUANTITY","SS22 11003651 Long Sleeve Pull Pink/16",,"6","103","2",,"81247","2227696",30,"N","4060871602839",1,79.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","16",,,,,,,,,,,,
1022920005,"1022920005","102292","UNIT","SS22 11003651 LONG SLEEVE PULLOVER","Pink/18","QUANTITY","SS22 11003651 Long Sleeve Pull Pink/18",,"6","103","2",,"81247","2227702",30,"N","4060871602846",1,79.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","18",,,,,,,,,,,,
1022930001,"1022930001","102293","UNIT","SS22 11003653 LONG SLEEVE CARDIGAN","Purple/10","QUANTITY","SS22 11003653 Long Slv Cardi Purple/10",,"6","103","3",,"81247","2227351",30,"N","4060871603164",1,99.00,,"Y",1.00,53.4600,53.4600,139.00,0.00,139.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Purple","SIZE ","10",,,,,,,,,,,,
1022930002,"1022930002","102293","UNIT","SS22 11003653 LONG SLEEVE CARDIGAN","Purple/12","QUANTITY","SS22 11003653 Long Slv Cardi Purple/12",,"6","103","3",,"81247","2227368",30,"N","4060871603171",1,99.00,,"Y",1.00,53.4600,53.4600,139.00,0.00,139.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Purple","SIZE ","12",,,,,,,,,,,,
1022930003,"1022930003","102293","UNIT","SS22 11003653 LONG SLEEVE CARDIGAN","Purple/14","QUANTITY","SS22 11003653 Long Slv Cardi Purple/14",,"6","103","3",,"81247","2227375",30,"N","4060871603188",1,99.00,,"Y",1.00,53.4600,53.4600,139.00,0.00,139.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Purple","SIZE ","14",,,,,,,,,,,,
1022930004,"1022930004","102293","UNIT","SS22 11003653 LONG SLEEVE CARDIGAN","Purple/16","QUANTITY","SS22 11003653 Long Slv Cardi Purple/16",,"6","103","3",,"81247","2227382",30,"N","4060871603195",1,99.00,,"Y",1.00,53.4600,53.4600,139.00,0.00,139.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Purple","SIZE ","16",,,,,,,,,,,,
1022930005,"1022930005","102293","UNIT","SS22 11003653 LONG SLEEVE CARDIGAN","Purple/18","QUANTITY","SS22 11003653 Long Slv Cardi Purple/18",,"6","103","3",,"81247","2227399",30,"N","4060871603201",1,99.00,,"Y",1.00,53.4600,53.4600,139.00,0.00,139.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Purple","SIZE ","18",,,,,,,,,,,,
1022940001,"1022940001","102294","UNIT","SS22 11003654 LONG SLEEVE CARDIGAN","BLUE/10","QUANTITY","SS22 11003654 Long Sleeve Card BLUE/10",,"6","103","2",,"81247","2227764",30,"N","4060871603348",1,85.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","BLUE","SIZE ","10",,,,,,,,,,,,
1022940002,"1022940002","102294","UNIT","SS22 11003654 LONG SLEEVE CARDIGAN","BLUE/12","QUANTITY","SS22 11003654 Long Sleeve Card BLUE/12",,"6","103","2",,"81247","2227771",30,"N","4060871603355",1,85.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","BLUE","SIZE ","12",,,,,,,,,,,,
1022940003,"1022940003","102294","UNIT","SS22 11003654 LONG SLEEVE CARDIGAN","BLUE/14","QUANTITY","SS22 11003654 Long Sleeve Card BLUE/14",,"6","103","2",,"81247","2227788",30,"N","4060871603362",1,85.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","BLUE","SIZE ","14",,,,,,,,,,,,
1022940004,"1022940004","102294","UNIT","SS22 11003654 LONG SLEEVE CARDIGAN","BLUE/16","QUANTITY","SS22 11003654 Long Sleeve Card BLUE/16",,"6","103","2",,"81247","2227795",30,"N","4060871603379",1,85.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","BLUE","SIZE ","16",,,,,,,,,,,,
1022940005,"1022940005","102294","UNIT","SS22 11003654 LONG SLEEVE CARDIGAN","BLUE/18","QUANTITY","SS22 11003654 Long Sleeve Card BLUE/18",,"6","103","2",,"81247","2227801",30,"N","4060871603386",1,85.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","BLUE","SIZE ","18",,,,,,,,,,,,
1022950001,"1022950001","102295","UNIT","SS22 11003655 LONG SLEEVE PULLOVER","Pink/10","QUANTITY","SS22 11003655 Long Sleeve Pull Pink/10",,"6","103","2",,"81247","2227962",30,"N","4060871603522",1,70.00,,"Y",1.00,34.2300,34.2300,89.00,0.00,89.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","10",,,,,,,,,,,,
1022950002,"1022950002","102295","UNIT","SS22 11003655 LONG SLEEVE PULLOVER","Pink/12","QUANTITY","SS22 11003655 Long Sleeve Pull Pink/12",,"6","103","2",,"81247","2227979",30,"N","4060871603539",1,70.00,,"Y",1.00,34.2300,34.2300,89.00,0.00,89.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","12",,,,,,,,,,,,
1022950003,"1022950003","102295","UNIT","SS22 11003655 LONG SLEEVE PULLOVER","Pink/14","QUANTITY","SS22 11003655 Long Sleeve Pull Pink/14",,"6","103","2",,"81247","2227986",30,"N","4060871603546",1,70.00,,"Y",1.00,34.2300,34.2300,89.00,0.00,89.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","14",,,,,,,,,,,,
1022950004,"1022950004","102295","UNIT","SS22 11003655 LONG SLEEVE PULLOVER","Pink/16","QUANTITY","SS22 11003655 Long Sleeve Pull Pink/16",,"6","103","2",,"81247","2227993",30,"N","4060871603553",1,70.00,,"Y",1.00,34.2300,34.2300,89.00,0.00,89.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","16",,,,,,,,,,,,
1022950005,"1022950005","102295","UNIT","SS22 11003655 LONG SLEEVE PULLOVER","Pink/18","QUANTITY","SS22 11003655 Long Sleeve Pull Pink/18",,"6","103","2",,"81247","2228006",30,"N","4060871603560",1,70.00,,"Y",1.00,34.2300,34.2300,89.00,0.00,89.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","18",,,,,,,,,,,,
1022960001,"1022960001","102296","UNIT","SS22 11003661 LONG SLEEVE CARDIGAN","Cream/10","QUANTITY","SS22 11003661 Long Sleeve Card Cream/10",,"6","103","3",,"81247","2228167",30,"N","4060871604062",1,69.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Cream","SIZE ","10",,,,,,,,,,,,
1022960002,"1022960002","102296","UNIT","SS22 11003661 LONG SLEEVE CARDIGAN","Cream/12","QUANTITY","SS22 11003661 Long Sleeve Card Cream/12",,"6","103","3",,"81247","2228174",30,"N","4060871604079",1,69.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Cream","SIZE ","12",,,,,,,,,,,,
1022960003,"1022960003","102296","UNIT","SS22 11003661 LONG SLEEVE CARDIGAN","Cream/14","QUANTITY","SS22 11003661 Long Sleeve Card Cream/14",,"6","103","3",,"81247","2228181",30,"N","4060871604086",1,69.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Cream","SIZE ","14",,,,,,,,,,,,
1022960004,"1022960004","102296","UNIT","SS22 11003661 LONG SLEEVE CARDIGAN","Cream/16","QUANTITY","SS22 11003661 Long Sleeve Card Cream/16",,"6","103","3",,"81247","2228198",30,"N","4060871604093",1,69.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Cream","SIZE ","16",,,,,,,,,,,,
1022960005,"1022960005","102296","UNIT","SS22 11003661 LONG SLEEVE CARDIGAN","Cream/18","QUANTITY","SS22 11003661 Long Sleeve Card Cream/18",,"6","103","3",,"81247","2228204",30,"N","4060871604109",1,69.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Cream","SIZE ","18",,,,,,,,,,,,
1022970001,"1022970001","102297","UNIT","SS22 11003665 LONG SLEEVE CARDIGAN","Pink/10","QUANTITY","SS22 11003665 Long Sleeve Pink/10",,"6","103","3",,"81247","2227863",30,"N","4060871604420",1,69.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","10",,,,,,,,,,,,
1022970002,"1022970002","102297","UNIT","SS22 11003665 LONG SLEEVE CARDIGAN","Pink/12","QUANTITY","SS22 11003665 Long Sleeve Pink/12",,"6","103","3",,"81247","2227870",30,"N","4060871604437",1,69.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","12",,,,,,,,,,,,
1022970003,"1022970003","102297","UNIT","SS22 11003665 LONG SLEEVE CARDIGAN","Pink/14","QUANTITY","SS22 11003665 Long Sleeve Pink/14",,"6","103","3",,"81247","2227887",30,"N","4060871604444",1,69.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","14",,,,,,,,,,,,
1022970004,"1022970004","102297","UNIT","SS22 11003665 LONG SLEEVE CARDIGAN","Pink/16","QUANTITY","SS22 11003665 Long Sleeve Pink/16",,"6","103","3",,"81247","2227894",30,"N","4060871604451",1,69.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","16",,,,,,,,,,,,
1022970005,"1022970005","102297","UNIT","SS22 11003665 LONG SLEEVE CARDIGAN","Pink/18","QUANTITY","SS22 11003665 Long Sleeve Pink/18",,"6","103","3",,"81247","2227900",30,"N","4060871604468",1,69.00,,"Y",1.00,38.0800,38.0800,99.00,0.00,99.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","18",,,,,,,,,,,,
1022980001,"1022980001","102298","UNIT","SS22 11003667 LONG SLEEVE PULLOVER","White/10","QUANTITY","SS22 11003667 Long Sleeve Pull White/10",,"6","103","2",,"81247","2228570",30,"N","4060871604963",1,70.00,,"Y",1.00,34.2300,34.2300,89.00,0.00,89.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","White","SIZE ","10",,,,,,,,,,,,
1022980002,"1022980002","102298","UNIT","SS22 11003667 LONG SLEEVE PULLOVER","White/12","QUANTITY","SS22 11003667 Long Sleeve Pull White/12",,"6","103","2",,"81247","2228587",30,"N","4060871604970",1,70.00,,"Y",1.00,34.2300,34.2300,89.00,0.00,89.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","White","SIZE ","12",,,,,,,,,,,,
1022980003,"1022980003","102298","UNIT","SS22 11003667 LONG SLEEVE PULLOVER","White/14","QUANTITY","SS22 11003667 Long Sleeve Pull White/14",,"6","103","2",,"81247","2228594",30,"N","4060871604987",1,70.00,,"Y",1.00,34.2300,34.2300,89.00,0.00,89.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","White","SIZE ","14",,,,,,,,,,,,
1022980004,"1022980004","102298","UNIT","SS22 11003667 LONG SLEEVE PULLOVER","White/16","QUANTITY","SS22 11003667 Long Sleeve Pull White/16",,"6","103","2",,"81247","2228600",30,"N","4060871604994",1,70.00,,"Y",1.00,34.2300,34.2300,89.00,0.00,89.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","White","SIZE ","16",,,,,,,,,,,,
1022980005,"1022980005","102298","UNIT","SS22 11003667 LONG SLEEVE PULLOVER","White/18","QUANTITY","SS22 11003667 Long Sleeve Pull White/18",,"6","103","2",,"81247","2228617",30,"N","4060871605007",1,70.00,,"Y",1.00,34.2300,34.2300,89.00,0.00,89.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","White","SIZE ","18",,,,,,,,,,,,
1022990001,"1022990001","102299","UNIT","SS22 11003673 LONG SLEEVE CARDIGAN","GREEN/10","QUANTITY","SS22 11003673 Long Sleeve Card GREEN/10",,"6","103","2",,"81247","2228679",30,"N","4060871606226",1,90.00,,"Y",1.00,41.9200,41.9200,109.00,0.00,109.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","GREEN","SIZE ","10",,,,,,,,,,,,
1022990002,"1022990002","102299","UNIT","SS22 11003673 LONG SLEEVE CARDIGAN","GREEN/12","QUANTITY","SS22 11003673 Long Sleeve Card GREEN/12",,"6","103","2",,"81247","2228686",30,"N","4060871606233",1,90.00,,"Y",1.00,41.9200,41.9200,109.00,0.00,109.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","GREEN","SIZE ","12",,,,,,,,,,,,
1022990003,"1022990003","102299","UNIT","SS22 11003673 LONG SLEEVE CARDIGAN","GREEN/14","QUANTITY","SS22 11003673 Long Sleeve Card GREEN/14",,"6","103","2",,"81247","2228693",30,"N","4060871606240",1,90.00,,"Y",1.00,41.9200,41.9200,109.00,0.00,109.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","GREEN","SIZE ","14",,,,,,,,,,,,
1022990004,"1022990004","102299","UNIT","SS22 11003673 LONG SLEEVE CARDIGAN","GREEN/16","QUANTITY","SS22 11003673 Long Sleeve Card GREEN/16",,"6","103","2",,"81247","2228709",30,"N","4060871606257",1,90.00,,"Y",1.00,41.9200,41.9200,109.00,0.00,109.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","GREEN","SIZE ","16",,,,,,,,,,,,
1022990005,"1022990005","102299","UNIT","SS22 11003673 LONG SLEEVE CARDIGAN","GREEN/18","QUANTITY","SS22 11003673 Long Sleeve Card GREEN/18",,"6","103","2",,"81247","2228716",30,"N","4060871606264",1,90.00,,"Y",1.00,41.9200,41.9200,109.00,0.00,109.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","GREEN","SIZE ","18",,,,,,,,,,,,
1023000001,"1023000001","102300","UNIT","SS22 11003681 LONG SLEEVE PULLOVER","Cream/10","QUANTITY","SS22 11003681 Long Sleeve Cream/10",,"6","103","2",,"81247","2228778",30,"N","4060871606769",1,79.00,,"Y",1.00,34.2300,34.2300,89.00,0.00,89.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Cream","SIZE ","10",,,,,,,,,,,,
1023000002,"1023000002","102300","UNIT","SS22 11003681 LONG SLEEVE PULLOVER","Cream/12","QUANTITY","SS22 11003681 Long Sleeve Cream/12",,"6","103","2",,"81247","2228785",30,"N","4060871606776",1,79.00,,"Y",1.00,34.2300,34.2300,89.00,0.00,89.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Cream","SIZE ","12",,,,,,,,,,,,
1023000003,"1023000003","102300","UNIT","SS22 11003681 LONG SLEEVE PULLOVER","Cream/14","QUANTITY","SS22 11003681 Long Sleeve Cream/14",,"6","103","2",,"81247","2228792",30,"N","4060871606783",1,79.00,,"Y",1.00,34.2300,34.2300,89.00,0.00,89.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Cream","SIZE ","14",,,,,,,,,,,,
1023000004,"1023000004","102300","UNIT","SS22 11003681 LONG SLEEVE PULLOVER","Cream/16","QUANTITY","SS22 11003681 Long Sleeve Cream/16",,"6","103","2",,"81247","2228808",30,"N","4060871606790",1,79.00,,"Y",1.00,34.2300,34.2300,89.00,0.00,89.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Cream","SIZE ","16",,,,,,,,,,,,
1023000005,"1023000005","102300","UNIT","SS22 11003681 LONG SLEEVE PULLOVER","Cream/18","QUANTITY","SS22 11003681 Long Sleeve Cream/18",,"6","103","2",,"81247","2228815",30,"N","4060871606806",1,79.00,,"Y",1.00,34.2300,34.2300,89.00,0.00,89.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Cream","SIZE ","18",,,,,,,,,,,,
1023010001,"1023010001","102301","UNIT","SS22 111 FORESTER SHIRT","BLUE/10","QUANTITY","SS22 111 Forester Shirt BLUE/10",,"6","130","1",,"81259","2234236",30,"N","5056496314713",1,59.95,,"Y",1.00,24.2700,24.2700,59.95,0.00,59.95,0.00,"122","SLT",,,,1,,,,,"COLOUR","BLUE","SIZE ","10",,,,,,,,,,,,
1023010002,"1023010002","102301","UNIT","SS22 111 FORESTER SHIRT","BLUE/12","QUANTITY","SS22 111 Forester Shirt BLUE/12",,"6","130","1",,"81259","2234243",30,"N","5056496314737",1,59.95,,"Y",1.00,24.2700,24.2700,59.95,0.00,59.95,0.00,"122","SLT",,,,1,,,,,"COLOUR","BLUE","SIZE ","12",,,,,,,,,,,,
1023010003,"1023010003","102301","UNIT","SS22 111 FORESTER SHIRT","BLUE/14","QUANTITY","SS22 111 Forester Shirt BLUE/14",,"6","130","1",,"81259","2234250",30,"N","5056496314744",1,59.95,,"Y",1.00,24.2700,24.2700,59.95,0.00,59.95,0.00,"122","SLT",,,,1,,,,,"COLOUR","BLUE","SIZE ","14",,,,,,,,,,,,
1023010004,"1023010004","102301","UNIT","SS22 111 FORESTER SHIRT","BLUE/16","QUANTITY","SS22 111 Forester Shirt BLUE/16",,"6","130","1",,"81259","2234267",30,"N","5056496314751",1,59.95,,"Y",1.00,24.2700,24.2700,59.95,0.00,59.95,0.00,"122","SLT",,,,1,,,,,"COLOUR","BLUE","SIZE ","16",,,,,,,,,,,,
1023010005,"1023010005","102301","UNIT","SS22 111 FORESTER SHIRT","BLUE/18","QUANTITY","SS22 111 Forester Shirt BLUE/18",,"6","130","1",,"81259","2234274",30,"N","5056496314768",1,59.95,,"Y",1.00,24.2700,24.2700,59.95,0.00,59.95,0.00,"122","SLT",,,,1,,,,,"COLOUR","BLUE","SIZE ","18",,,,,,,,,,,,
1023020001,"1023020001","102302","UNIT","SS22 11100800 LONG SLEEVE T-SHIRT","Pink/10","QUANTITY","SS22 11100800 Long Sleeve T Pink/10",,"6","103","2",,"81247","2228112",30,"N","4060871614146",1,40.00,,"Y",1.00,17.3100,17.3100,45.00,0.00,45.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","10",,,,,,,,,,,,
1023020002,"1023020002","102302","UNIT","SS22 11100800 LONG SLEEVE T-SHIRT","Pink/12","QUANTITY","SS22 11100800 Long Sleeve T Pink/12",,"6","103","2",,"81247","2228129",30,"N","4060871614153",1,40.00,,"Y",1.00,17.3100,17.3100,45.00,0.00,45.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","12",,,,,,,,,,,,
1023020003,"1023020003","102302","UNIT","SS22 11100800 LONG SLEEVE T-SHIRT","Pink/14","QUANTITY","SS22 11100800 Long Sleeve T Pink/14",,"6","103","2",,"81247","2228136",30,"N","4060871614160",1,40.00,,"Y",1.00,17.3100,17.3100,45.00,0.00,45.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","14",,,,,,,,,,,,
1023020004,"1023020004","102302","UNIT","SS22 11100800 LONG SLEEVE T-SHIRT","Pink/16","QUANTITY","SS22 11100800 Long Sleeve T Pink/16",,"6","103","2",,"81247","2228143",30,"N","4060871614177",1,40.00,,"Y",1.00,17.3100,17.3100,45.00,0.00,45.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","16",,,,,,,,,,,,
1023020005,"1023020005","102302","UNIT","SS22 11100800 LONG SLEEVE T-SHIRT","Pink/18","QUANTITY","SS22 11100800 Long Sleeve T Pink/18",,"6","103","2",,"81247","2228150",30,"N","4060871614184",1,40.00,,"Y",1.00,17.3100,17.3100,45.00,0.00,45.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","Pink","SIZE ","18",,,,,,,,,,,,
1023030001,"1023030001","102303","UNIT","SS22 11104137 LONG SLEEVE T-SHIRT","White/10","QUANTITY","SS22 11104137 Long Sleeve T White/10",,"6","103","2",,"81247","2228068",30,"N","4060871615587",1,30.00,,"Y",1.00,13.4600,13.4600,35.00,0.00,35.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","White","SIZE ","10",,,,,,,,,,,,
1023030002,"1023030002","102303","UNIT","SS22 11104137 LONG SLEEVE T-SHIRT","White/12","QUANTITY","SS22 11104137 Long Sleeve T White/12",,"6","103","2",,"81247","2228075",30,"N","4060871615594",1,30.00,,"Y",1.00,13.4600,13.4600,35.00,0.00,35.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","White","SIZE ","12",,,,,,,,,,,,
1023030003,"1023030003","102303","UNIT","SS22 11104137 LONG SLEEVE T-SHIRT","White/14","QUANTITY","SS22 11104137 Long Sleeve T White/14",,"6","103","2",,"81247","2228082",30,"N","4060871615600",1,30.00,,"Y",1.00,13.4600,13.4600,35.00,0.00,35.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","White","SIZE ","14",,,,,,,,,,,,
1023030004,"1023030004","102303","UNIT","SS22 11104137 LONG SLEEVE T-SHIRT","White/16","QUANTITY","SS22 11104137 Long Sleeve T White/16",,"6","103","2",,"81247","2228099",30,"N","4060871615617",1,30.00,,"Y",1.00,13.4600,13.4600,35.00,0.00,35.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","White","SIZE ","16",,,,,,,,,,,,
1023040001,"1023040001","102304","UNIT","SS22 11104140 LONG SLEEVE TSHIRT","BLUE/10","QUANTITY","SS22 11104140 Long Sleeve Tshi BLUE/10",,"6","103","2",,"81247","2227818",30,"N","4060871616485",1,40.00,,"Y",1.00,17.3100,17.3100,45.00,0.00,45.00,0.00,"122","OLE",,,,1,,,,,"COLOUR","BLUE","SIZE ","10",,,,,,,,,,,,
