ItemCode,AlternateItemCode,StyleCode,ProductType,Description,SubDescription,Measure,TillDescription,SuspendDate,DepartmentCode,SectionCode,SubSectionCode,ModelCode,SupplierCode,SupplierReference,LeadTime,PackSize,DirectDelivery,PrimaryBarcode,SeasonCode,BrandCode,RangeCode,StockGroupCode,ConcessionCode,PosGroupCode,StockCategoryCode1,StockCategoryCode2,AttributeGroup 1,AttributeCode 1,RangeCode1,RangeDetail1,RangeCode2,RangeDetail2
1025740002,1025740002,102574,UNIT,SS22 MTS0925NY91 BARBOUR WILFRED TEE,Navy/L,QUANTITY,SS22 MTS0925NY91 NAVY\L,,8,523,701,,80986,2277226,30,1,N,1.94973E+11,122,BUR,,,,1,,,,,COLOUR,Navy,SIZE ,L
1025740003,1025740003,102574,UNIT,SS22 MTS0925NY91 BARBOUR WILFRED TEE,Navy/XL,QUANTITY,SS22 MTS0925NY91 NAVY\XL,,8,523,701,,80986,2277233,30,1,N,1.94973E+11,122,BUR,,,,1,,,,,COLOUR,Navy,SIZE ,XL
1025740004,1025740004,102574,UNIT,SS22 MTS0925NY91 BARBOUR WILFRED TEE,Navy/XXL,QUANTITY,SS22 MTS0925NY91 NAVY\2XL,,8,523,701,,80986,2277240,30,1,N,1.94973E+11,122,BUR,,,,1,,,,,COLOUR,Navy,SIZE ,XXL
1025750001,1025750001,102575,UNIT,SS22 MWB0911NY53 BARBOUR WATERPROOF ASHBY JACKET,Navy/M,QUANTITY,SS22 Mwb0911Ny53 Barbour Water Navy/M,,8,523,704,,80986,2277264,30,1,N,1.94973E+11,122,BUR,,,,1,,,,,COLOUR,Navy,SIZE ,M
1025750002,1025750002,102575,UNIT,SS22 MWB0911NY53 BARBOUR WATERPROOF ASHBY JACKET,Navy/L,QUANTITY,SS22 Mwb0911Ny53 Barbour Water Navy/L,,8,523,704,,80986,2277271,30,1,N,1.94973E+11,122,BUR,,,,1,,,,,COLOUR,Navy,SIZE ,L
1025750003,1025750003,102575,UNIT,SS22 MWB0911NY53 BARBOUR WATERPROOF ASHBY JACKET,Navy/XL,QUANTITY,SS22 MWB0911NY53 NAVY\XL,,8,523,704,,80986,2277288,30,1,N,1.94973E+11,122,BUR,,,,1,,,,,COLOUR,Navy,SIZE ,XL
1025750004,1025750004,102575,UNIT,SS22 MWB0911NY53 BARBOUR WATERPROOF ASHBY JACKET,Navy/XXL,QUANTITY,SS22 MWB0911NY53 NAVY\2XL,,8,523,704,,80986,2277295,30,1,N,1.94973E+11,122,BUR,,,,1,,,,,COLOUR,Navy,SIZE ,XXL
1025760001,1025760001,102576,UNIT,SS22 MWB0939OL53 BARBOUR KORBEL JACKET,Olive/M,QUANTITY,SS22 MWB0939OL53 OLIVE\M,,8,523,704,,80986,2277318,30,1,N,1.94973E+11,122,BUR,,,,1,,,,,COLOUR,Olive,SIZE ,M
1025760002,1025760002,102576,UNIT,SS22 MWB0939OL53 BARBOUR KORBEL JACKET,Olive/L,QUANTITY,SS22 MWB0939OL53 OLIVE\L,,8,523,704,,80986,2277325,30,1,N,1.94973E+11,122,BUR,,,,1,,,,,COLOUR,Olive,SIZE ,L
1025760003,1025760003,102576,UNIT,SS22 MWB0939OL53 BARBOUR KORBEL JACKET,Olive/XL,QUANTITY,SS22 MWB0939OL53 OLIVE\XL,,8,523,704,,80986,2277332,30,1,N,1.94973E+11,122,BUR,,,,1,,,,,COLOUR,Olive,SIZE ,XL
1025760004,1025760004,102576,UNIT,SS22 MWB0939OL53 BARBOUR KORBEL JACKET,Olive/XXL,QUANTITY,SS22 MWB0939OL53 OLIVE\2XL,,8,523,704,,80986,2277349,30,1,N,1.94973E+11,122,BUR,,,,1,,,,,COLOUR,Olive,SIZE ,XXL
1025770001,1025770001,102577,UNIT,SS22 NAHLA RWW372 100% TEXTURED WATERPROOF,Multi/10,QUANTITY,SS22 Nahla Rww372 100% Waterpr Multi/10,,3,41,311,,81242,2271286,30,1,N,5.0594E+12,122,RGA,,,,1,,,,,COLOUR,Multi,SIZE ,10
1025770002,1025770002,102577,UNIT,SS22 NAHLA RWW372 100% TEXTURED WATERPROOF,Multi/12,QUANTITY,SS22 Nahla Rww372 100% Waterpr Multi/12,,3,41,311,,81242,2271293,30,1,N,5.0594E+12,122,RGA,,,,1,,,,,COLOUR,Multi,SIZE ,12
1025770003,1025770003,102577,UNIT,SS22 NAHLA RWW372 100% TEXTURED WATERPROOF,Multi/14,QUANTITY,SS22 Nahla Rww372 100% Waterpr Multi/14,,3,41,311,,81242,2271309,30,1,N,5.0594E+12,122,RGA,,,,1,,,,,COLOUR,Multi,SIZE ,14
1025770004,1025770004,102577,UNIT,SS22 NAHLA RWW372 100% TEXTURED WATERPROOF,Multi/16,QUANTITY,SS22 Nahla Rww372 100% Waterpr Multi/16,,3,41,311,,81242,2271316,30,1,N,5.0594E+12,122,RGA,,,,1,,,,,COLOUR,Multi,SIZE ,16
1025770005,1025770005,102577,UNIT,SS22 NAHLA RWW372 100% TEXTURED WATERPROOF,Multi/18,QUANTITY,SS22 Nahla Rww372 100% Waterpr Multi/18,,3,41,311,,81242,2271323,30,1,N,5.0594E+12,122,RGA,,,,1,,,,,COLOUR,Multi,SIZE ,18
1025770006,1025770006,102577,UNIT,SS22 NAHLA RWW372 100% TEXTURED WATERPROOF,Multi/20,QUANTITY,SS22 Nahla Rww372 100% Waterpr Multi/20,,3,41,311,,81242,2271330,30,1,N,5.0594E+12,122,RGA,,,,1,,,,,COLOUR,Multi,SIZE ,20
1025780001,1025780001,102578,UNIT,SS22 NV204 3 ZIP FRONT BAG,Beige/O/S,QUANTITY,SS22 Nv204 3 Zip Front Bag Beige/O/S,,1,2,121,,80923,2269757,30,1,N,5.05528E+12,122,NVB,,,,1,,,,,COLOUR,Beige,SIZE ,O/S
1025790001,1025790001,102579,UNIT,SS22 NV216 FLAT BAG,Navy/O/S,QUANTITY,SS22 Nv216 Flat Bag Navy/O/S,,1,2,121,,80923,2269764,30,1,N,5.05528E+12,122,NVB,,,,1,,,,,COLOUR,Navy,SIZE ,O/S
1025800001,1025800001,102580,UNIT,SS22 OCEAN 216266 SWIM SHORTS,GREEN/3Y,QUANTITY,SS22 Ocean 216266 Swim Shorts GREEN/3Y,,9,800,811,,81032,2265124,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,GREEN,SIZE ,3Y
1025800002,1025800002,102580,UNIT,SS22 OCEAN 216266 SWIM SHORTS,GREEN/4Y,QUANTITY,SS22 Ocean 216266 Swim Shorts GREEN/4Y,,9,800,811,,81032,2265131,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,GREEN,SIZE ,4Y
1025800003,1025800003,102580,UNIT,SS22 OCEAN 216266 SWIM SHORTS,GREEN/5Y,QUANTITY,SS22 Ocean 216266 Swim Shorts GREEN/5Y,,9,800,811,,81032,2265148,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,GREEN,SIZE ,5Y
1025800004,1025800004,102580,UNIT,SS22 OCEAN 216266 SWIM SHORTS,GREEN/6Y,QUANTITY,SS22 Ocean 216266 Swim Shorts GREEN/6Y,,9,800,811,,81032,2265155,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,GREEN,SIZE ,6Y
1025810001,1025810001,102581,UNIT,SS22 PATCH 216709 ROMPER,Pink/3-6M,QUANTITY,SS22 Patch 216709 Romper Pink/3-6M,,9,800,802,,81032,2264905,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Pink,SIZE ,3-6M
1025810002,1025810002,102581,UNIT,SS22 PATCH 216709 ROMPER,Pink/6-9M,QUANTITY,SS22 Patch 216709 Romper Pink/6-9M,,9,800,802,,81032,2264912,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Pink,SIZE ,6-9M
1025820001,1025820001,102582,UNIT,SS22 PATCH 216709 ROMPER,GREEN/3-6M,QUANTITY,SS22 Patch 216709 Romper GREEN/3-6M,,9,800,813,,81032,2264929,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,GREEN,SIZE ,3-6M
1025820002,1025820002,102582,UNIT,SS22 PATCH 216709 ROMPER,GREEN/6-9M,QUANTITY,SS22 Patch 216709 Romper GREEN/6-9M,,9,800,813,,81032,2264936,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,GREEN,SIZE ,6-9M
1025830001,1025830001,102583,UNIT,SS22 PIP 212827 1/2 ZIP SWEATSHIRT,Navy/10,QUANTITY,SS22 Pip 212827 1/2 Zip Sweats Navy/10,,6,125,2,,81032,2225081,30,1,N,5.05791E+12,122,JOU,,,,1,,,,,COLOUR,Navy,SIZE ,10
1025830002,1025830002,102583,UNIT,SS22 PIP 212827 1/2 ZIP SWEATSHIRT,Navy/12,QUANTITY,SS22 Pip 212827 1/2 Zip Sweats Navy/12,,6,125,2,,81032,2225098,30,1,N,5.05791E+12,122,JOU,,,,1,,,,,COLOUR,Navy,SIZE ,12
1025830003,1025830003,102583,UNIT,SS22 PIP 212827 1/2 ZIP SWEATSHIRT,Navy/14,QUANTITY,SS22 Pip 212827 1/2 Zip Sweats Navy/14,,6,125,2,,81032,2225104,30,1,N,5.05791E+12,122,JOU,,,,1,,,,,COLOUR,Navy,SIZE ,14
1025830004,1025830004,102583,UNIT,SS22 PIP 212827 1/2 ZIP SWEATSHIRT,Navy/16,QUANTITY,SS22 Pip 212827 1/2 Zip Sweats Navy/16,,6,125,2,,81032,2225111,30,1,N,5.05791E+12,122,JOU,,,,1,,,,,COLOUR,Navy,SIZE ,16
1025830005,1025830005,102583,UNIT,SS22 PIP 212827 1/2 ZIP SWEATSHIRT,Navy/18,QUANTITY,SS22 Pip 212827 1/2 Zip Sweats Navy/18,,6,125,2,,81032,2225128,30,1,N,5.05791E+12,122,JOU,,,,1,,,,,COLOUR,Navy,SIZE ,18
1025840001,1025840001,102584,UNIT,SS22 PIPPA 213668 POLOSHIRT,Pink/10,QUANTITY,SS22 Pippa 213668 Poloshirt Pink/10,,6,125,2,,81032,2226378,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Pink,SIZE ,10
1025840002,1025840002,102584,UNIT,SS22 PIPPA 213668 POLOSHIRT,Pink/12,QUANTITY,SS22 Pippa 213668 Poloshirt Pink/12,,6,125,2,,81032,2226385,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Pink,SIZE ,12
1025840003,1025840003,102584,UNIT,SS22 PIPPA 213668 POLOSHIRT,Pink/14,QUANTITY,SS22 Pippa 213668 Poloshirt Pink/14,,6,125,2,,81032,2226392,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Pink,SIZE ,14
1025840004,1025840004,102584,UNIT,SS22 PIPPA 213668 POLOSHIRT,Pink/16,QUANTITY,SS22 Pippa 213668 Poloshirt Pink/16,,6,125,2,,81032,2226408,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Pink,SIZE ,16
1025840005,1025840005,102584,UNIT,SS22 PIPPA 213668 POLOSHIRT,Pink/18,QUANTITY,SS22 Pippa 213668 Poloshirt Pink/18,,6,125,2,,81032,2226415,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Pink,SIZE ,18
1025850001,1025850001,102585,UNIT,SS22 PIPPA EMB 216819 POLOSHIRT,Cream/10,QUANTITY,SS22 Pippa Emb 216819 Polo Cream/10,,6,125,2,,81032,2226712,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Cream,SIZE ,10
1025850002,1025850002,102585,UNIT,SS22 PIPPA EMB 216819 POLOSHIRT,Cream/12,QUANTITY,SS22 Pippa Emb 216819 Polo Cream/12,,6,125,2,,81032,2226729,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Cream,SIZE ,12
1025850003,1025850003,102585,UNIT,SS22 PIPPA EMB 216819 POLOSHIRT,Cream/14,QUANTITY,SS22 Pippa Emb 216819 Polo Cream/14,,6,125,2,,81032,2226736,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Cream,SIZE ,14
1025850004,1025850004,102585,UNIT,SS22 PIPPA EMB 216819 POLOSHIRT,Cream/16,QUANTITY,SS22 Pippa Emb 216819 Polo Cream/16,,6,125,2,,81032,2226743,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Cream,SIZE ,16
1025850005,1025850005,102585,UNIT,SS22 PIPPA EMB 216819 POLOSHIRT,Cream/18,QUANTITY,SS22 Pippa Emb 216819 Polo Cream/18,,6,125,2,,81032,2226750,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Cream,SIZE ,18
1025860001,1025860001,102586,UNIT,SS22 PR ZIPPY 215470 BABYGROW,White/9-12M,QUANTITY,SS22 Pr Zippy 215470 Babygrow White/9-12M,,9,800,802,,81032,2264240,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,White,SIZE ,9-12M
1025870001,1025870001,102587,UNIT,SS22 PUDDLE 217039 CHARACTER PUDDLESUIT,BLUE/3Y,QUANTITY,SS22 Puddle 217039 Character BLUE/3Y,,9,800,818,,81032,2264868,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,BLUE,SIZE ,3Y
1025870002,1025870002,102587,UNIT,SS22 PUDDLE 217039 CHARACTER PUDDLESUIT,BLUE/1Y,QUANTITY,SS22 Puddle 217039 Character BLUE/1Y,,9,800,818,,81032,2264844,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,BLUE,SIZE ,1Y
1025870003,1025870003,102587,UNIT,SS22 PUDDLE 217039 CHARACTER PUDDLESUIT,BLUE/2Y,QUANTITY,SS22 Puddle 217039 Character BLUE/2Y,,9,800,818,,81032,2264851,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,BLUE,SIZE ,2Y
1025880001,1025880001,102588,UNIT,SS22 RAZAMATAZ 217139 BABYGROW,Pink/3-6M,QUANTITY,SS22 Razamataz 217139 Babygrow Pink/3-6M,,9,800,802,,81032,2265025,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Pink,SIZE ,3-6M
1025880002,1025880002,102588,UNIT,SS22 RAZAMATAZ 217139 BABYGROW,Pink/6-9M,QUANTITY,SS22 Razamataz 217139 Babygrow Pink/6-9M,,9,800,802,,81032,2265032,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Pink,SIZE ,6-9M
1025880003,1025880003,102588,UNIT,SS22 RAZAMATAZ 217139 BABYGROW,Pink/9-12M,QUANTITY,SS22 Razamataz 217139 Babygrow Pink/9-12M,,9,800,802,,81032,2265049,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Pink,SIZE ,9-12M
1025890001,1025890001,102589,UNIT,SS22 RAZMATAZ 217139 BABYGROW,Asstd/3-6M,QUANTITY,SS22 Razmataz 217139 Babygrow ASStd/3-6M,,9,800,813,,81032,2264738,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Asstd,SIZE ,3-6M
1025890002,1025890002,102589,UNIT,SS22 RAZMATAZ 217139 BABYGROW,Asstd/6-9M,QUANTITY,SS22 Razmataz 217139 Babygrow ASStd/6-9M,,9,800,813,,81032,2264745,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Asstd,SIZE ,6-9M
1025890003,1025890003,102589,UNIT,SS22 RAZMATAZ 217139 BABYGROW,Asstd/9-12M,QUANTITY,SS22 Razmataz 217139 Babygrow ASStd/9-12M,,9,800,813,,81032,2264752,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Asstd,SIZE ,9-12M
1025900001,1025900001,102590,UNIT,SS22 RIVIERA PRINT 216760,Cream/10,QUANTITY,SS22 Riviera Print 216760 Cream/10,,6,125,2,,81032,2227078,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Cream,SIZE ,10
1025900002,1025900002,102590,UNIT,SS22 RIVIERA PRINT 216760,Cream/12,QUANTITY,SS22 Riviera Print 216760 Cream/12,,6,125,2,,81032,2227085,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Cream,SIZE ,12
1025900003,1025900003,102590,UNIT,SS22 RIVIERA PRINT 216760,Cream/14,QUANTITY,SS22 Riviera Print 216760 Cream/14,,6,125,2,,81032,2227092,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Cream,SIZE ,14
1025900004,1025900004,102590,UNIT,SS22 RIVIERA PRINT 216760,Cream/16,QUANTITY,SS22 Riviera Print 216760 Cream/16,,6,125,2,,81032,2227108,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Cream,SIZE ,16
1025910001,1025910001,102591,UNIT,SS22 S1651 SPIRIT SMALL ZIP TOP SHOULDER,BLUE/O/S,QUANTITY,SS22 S1651 Spirit Small Zip To BLUE/O/S,,1,2,121,,80922,2270227,30,1,N,5.05484E+12,122,NOV,,,,1,,,,,COLOUR,BLUE,SIZE ,O/S
1025910002,1025910002,102591,UNIT,SS22 S1651 SPIRIT SMALL ZIP TOP SHOULDER,Ltgreen/O/S,QUANTITY,SS22 S1651 Spirit Small Zip To Ltgreen/O/S,,1,2,121,,80922,2270234,30,1,N,5.05484E+12,122,NOV,,,,1,,,,,COLOUR,Ltgreen,SIZE ,O/S
1025910003,1025910003,102591,UNIT,SS22 S1651 SPIRIT SMALL ZIP TOP SHOULDER,Pink/O/S,QUANTITY,SS22 S1651 Spirit Small Zip To Pink/O/S,,1,2,121,,80922,2270241,30,1,N,5.05484E+12,122,NOV,,,,1,,,,,COLOUR,Pink,SIZE ,O/S
1025920001,1025920001,102592,UNIT,SS22 S1669,Navy/O/S,QUANTITY,SS22 S1669 Spirit C/Body Lrg Navy/O/S,,1,2,121,,80922,2270104,30,1,N,5.06035E+12,122,,,,,1,,,,,COLOUR,Navy,SIZE ,O/S
1025920002,1025920002,102592,UNIT,SS22 S1669,Multi/O/S,QUANTITY,SS22 S1669 Spirit C/Body Lrg Multi/O/S,,1,2,121,,80922,2270111,30,1,N,5.05484E+12,122,,,,,1,,,,,COLOUR,Multi,SIZE ,O/S
1025920003,1025920003,102592,UNIT,SS22 S1669,Pink/O/S,QUANTITY,SS22 S1669 PINK/O/S Pink/O/S,,1,2,121,,80922,2270128,30,1,N,5.05484E+12,122,,,,,1,,,,,COLOUR,Pink,SIZE ,O/S
1025920004,1025920004,102592,UNIT,SS22 S1669,Asstd/O/S,QUANTITY,SS22 S1669 ASSTD\O/S,,1,2,121,,80922,2270135,30,1,N,5.05484E+12,122,,,,,1,,,,,COLOUR,Asstd,SIZE ,O/S
1025940001,1025940001,102594,UNIT,SS22 S4512 SPIRIT TRIPLE ZIP XBODY,Navy/O/S,QUANTITY,SS22 S4512 Spirit Triple Zip X Navy/O/S,,1,2,121,,80922,2270173,30,1,N,5.06035E+12,122,NOV,,,,1,,,,,COLOUR,Navy,SIZE ,O/S
1025940002,1025940002,102594,UNIT,SS22 S4512 SPIRIT TRIPLE ZIP XBODY,Multi/O/S,QUANTITY,SS22 S4512 Spirit Triple Zip X Multi/O/S,,1,2,121,,80922,2270197,30,1,N,5.05484E+12,122,NOV,,,,1,,,,,COLOUR,Multi,SIZE ,O/S
1025940003,1025940003,102594,UNIT,SS22 S4512 SPIRIT TRIPLE ZIP XBODY,Beige/O/S,QUANTITY,SS22 S4512 Spirit Triple Zip X Beige/O/S,,1,2,121,,80922,2270203,30,1,N,5.06035E+12,122,NOV,,,,1,,,,,COLOUR,Beige,SIZE ,O/S
1025970001,1025970001,102597,UNIT,SS22 SANDAY - MALE FLEECE AT200,Grey/S,QUANTITY,SS22 Sanday - Male Fleece At20 Grey/S,,8,502,704,,81080,2288192,30,1,N,5.04527E+12,122,TRE,,,,1,,,,,COLOUR,Grey,SIZE ,S
1025970002,1025970002,102597,UNIT,SS22 SANDAY - MALE FLEECE AT200,Grey/M,QUANTITY,SS22 Sanday - Male Fleece At20 Grey/M,,8,502,704,,81080,2288208,30,1,N,5.04527E+12,122,TRE,,,,1,,,,,COLOUR,Grey,SIZE ,M
1025970003,1025970003,102597,UNIT,SS22 SANDAY - MALE FLEECE AT200,Grey/L,QUANTITY,SS22 Sanday - Male Fleece At20 Grey/L,,8,502,704,,81080,2288215,30,1,N,5.04527E+12,122,TRE,,,,1,,,,,COLOUR,Grey,SIZE ,L
1025970004,1025970004,102597,UNIT,SS22 SANDAY - MALE FLEECE AT200,Grey/XL,QUANTITY,SS22 Sanday - Male Fleece At20 Grey/XL,,8,502,704,,81080,2288222,30,1,N,5.04527E+12,122,TRE,,,,1,,,,,COLOUR,Grey,SIZE ,XL
1025970005,1025970005,102597,UNIT,SS22 SANDAY - MALE FLEECE AT200,Grey/XXL,QUANTITY,SS22 Sanday - Male Fleece At20 Grey/XXL,,8,502,704,,81080,2288895,30,1,N,5.04527E+12,122,TRE,,,,1,,,,,COLOUR,Grey,SIZE ,XXL
1025980001,1025980001,102598,UNIT,SS22 SEAPORT 214259 CHENILE JUMPER,Cream/10,QUANTITY,SS22 Seaport 214259 Jumper Cream/10,,6,125,2,,81032,2225432,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Cream,SIZE ,10
1025980002,1025980002,102598,UNIT,SS22 SEAPORT 214259 CHENILE JUMPER,Cream/12,QUANTITY,SS22 Seaport 214259 Jumper Cream/12,,6,125,2,,81032,2225449,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Cream,SIZE ,12
1025980003,1025980003,102598,UNIT,SS22 SEAPORT 214259 CHENILE JUMPER,Cream/14,QUANTITY,SS22 Seaport 214259 Jumper Cream/14,,6,125,2,,81032,2225456,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Cream,SIZE ,14
1025980004,1025980004,102598,UNIT,SS22 SEAPORT 214259 CHENILE JUMPER,Cream/16,QUANTITY,SS22 Seaport 214259 Jumper Cream/16,,6,125,2,,81032,2225463,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Cream,SIZE ,16
1025980005,1025980005,102598,UNIT,SS22 SEAPORT 214259 CHENILE JUMPER,Cream/18,QUANTITY,SS22 Seaport 214259 Jumper Cream/18,,6,125,2,,81032,2225470,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Cream,SIZE ,18
1025990001,1025990001,102599,UNIT,SS22 SHORESIDE 215005 WATERPROOF JACKET,Navy/10,QUANTITY,SS22 Shoreside 215005 Jacket Navy/10,,6,125,7,,81032,2225234,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Navy,SIZE ,10
1025990002,1025990002,102599,UNIT,SS22 SHORESIDE 215005 WATERPROOF JACKET,Navy/12,QUANTITY,SS22 Shoreside 215005 Jacket Navy/12,,6,125,7,,81032,2225241,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Navy,SIZE ,12
1025990003,1025990003,102599,UNIT,SS22 SHORESIDE 215005 WATERPROOF JACKET,Navy/14,QUANTITY,SS22 Shoreside 215005 Jacket Navy/14,,6,125,7,,81032,2225258,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Navy,SIZE ,14
1025990004,1025990004,102599,UNIT,SS22 SHORESIDE 215005 WATERPROOF JACKET,Navy/16,QUANTITY,SS22 Shoreside 215005 Jacket Navy/16,,6,125,7,,81032,2225265,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Navy,SIZE ,16
1025990005,1025990005,102599,UNIT,SS22 SHORESIDE 215005 WATERPROOF JACKET,Navy/18,QUANTITY,SS22 Shoreside 215005 Jacket Navy/18,,6,125,7,,81032,2225272,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Navy,SIZE ,18
1025990006,1025990006,102599,UNIT,SS22 SHORESIDE 215005 WATERPROOF JACKET,RED/10,QUANTITY,SS22 Shoreside 215005 Jacket RED/10,,6,125,7,,81032,2225289,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,RED,SIZE ,10
1025990007,1025990007,102599,UNIT,SS22 SHORESIDE 215005 WATERPROOF JACKET,RED/12,QUANTITY,SS22 Shoreside 215005 Jacket RED/12,,6,125,7,,81032,2225296,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,RED,SIZE ,12
1025990008,1025990008,102599,UNIT,SS22 SHORESIDE 215005 WATERPROOF JACKET,RED/14,QUANTITY,SS22 Shoreside 215005 Jacket RED/14,,6,125,7,,81032,2225302,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,RED,SIZE ,14
1025990009,1025990009,102599,UNIT,SS22 SHORESIDE 215005 WATERPROOF JACKET,RED/16,QUANTITY,SS22 Shoreside 215005 Jacket RED/16,,6,125,7,,81032,2225319,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,RED,SIZE ,16
1025990010,1025990010,102599,UNIT,SS22 SHORESIDE 215005 WATERPROOF JACKET,RED/18,QUANTITY,SS22 Shoreside 215005 Jacket RED/18,,6,125,7,,81032,2225326,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,RED,SIZE ,18
1026000001,1026000001,102600,UNIT,SS22 SK149571,Grey/S4,QUANTITY,SS22 SK149571 GREY\S4,,7,158,401,,81293,2251431,30,1,N,1.95205E+11,122,,,,,1,,,,,COLOUR,Grey,SIZE ,S4
1026000002,1026000002,102600,UNIT,SS22 SK149571,Grey/S5,QUANTITY,SS22 SK149571 GREY\S5,,7,158,401,,81293,2251448,30,1,N,1.95205E+11,122,,,,,1,,,,,COLOUR,Grey,SIZE ,S5
1026000003,1026000003,102600,UNIT,SS22 SK149571,Grey/S6,QUANTITY,SS22 SK149571 GREY\S6,,7,158,401,,81293,2251455,30,1,N,1.95205E+11,122,,,,,1,,,,,COLOUR,Grey,SIZE ,S6
1026000004,1026000004,102600,UNIT,SS22 SK149571,Grey/S7,QUANTITY,SS22 SK149571 GREY\S7,,7,158,401,,81293,2251462,30,1,N,1.95205E+11,122,,,,,1,,,,,COLOUR,Grey,SIZE ,S7
1026000005,1026000005,102600,UNIT,SS22 SK149571,Navy/S4,QUANTITY,SS22 SK149571 NAVY\S4,,7,158,401,,81293,2251387,30,1,N,2251387,122,,,,,1,,,,,COLOUR,Navy,SIZE ,S4
1026000006,1026000006,102600,UNIT,SS22 SK149571,Navy/S5,QUANTITY,SS22 SK149571 NAVY\S5,,7,158,401,,81293,2251394,30,1,N,2251394,122,,,,,1,,,,,COLOUR,Navy,SIZE ,S5
1026000007,1026000007,102600,UNIT,SS22 SK149571,Navy/S6,QUANTITY,SS22 SK149571 NAVY\S6,,7,158,401,,81293,2251400,30,1,N,2251400,122,,,,,1,,,,,COLOUR,Navy,SIZE ,S6
1026000008,1026000008,102600,UNIT,SS22 SK149571,Navy/S7,QUANTITY,SS22 SK149571 NAVY\S7,,7,158,401,,81293,2251417,30,1,N,2251417,122,,,,,1,,,,,COLOUR,Navy,SIZE ,S7
1026000009,1026000009,102600,UNIT,SS22 SK149571,Navy/S8,QUANTITY,SS22 SK149571 NAVY\S8,,7,158,401,,81293,2251424,30,1,N,2251424,122,,,,,1,,,,,COLOUR,Navy,SIZE ,S8
1026010001,1026010001,102601,UNIT,SS22 SK23225 MENS FLEX ADVANTAGE 4.0 LACE UP TRAINER,Navy/S8,QUANTITY,SS22 Sk23225 Mens Flex Advanta Navy/S8,,7,158,401,,81293,2251929,30,1,N,1.9488E+11,122,,,,,1,,,,,COLOUR,Navy,SIZE ,S8
